% Model,RG58-RLGC.mph,,,,,
% Version,COMSOL 6.3.0.290,,,,,
% Date,"Sep 3 2026, 20:13",,,,,
% Table,浼犺緭绾垮弬鏁?(tlp1) 1 - ,,,,,
% freq (Hz),单位长度串联电阻(Ohm/m),单位长度串联电感(H/m),单位长度并联电导(S/m),单位长度并联电容(F/m),特性阻抗（Ohm）,传播常数 (1/m)
186700000,1.629476511,2.39E-07,5.29E-14,1.05E-10,47.591873426726096-0.13840705377000612i,0.01711927261606822+5.886537088893793i
186720000,1.629564196,2.39E-07,5.29E-14,1.05E-10,47.59186610148495-0.13839969708632335i,0.017120196466415646+5.887166770550739i
186740000,1.629651876,2.39E-07,5.29E-14,1.05E-10,47.59185877744072-0.13839234160294306i,0.017121120270307013+5.8877964521616475i
186760000,1.629739551,2.39E-07,5.29E-14,1.05E-10,47.59185145458579-0.13838498727515575i,0.017122044022258254+5.888426133725625i
186780000,1.629827223,2.39E-07,5.29E-14,1.05E-10,47.59184413291586-0.1383776341687056i,0.017122967730450446+5.889055815242155i
186800000,1.629914889,2.39E-07,5.29E-14,1.05E-10,47.5918368124394-0.1383702822264217i,0.017123891387857085+5.889685496712366i
186820000,1.630002551,2.39E-07,5.29E-14,1.05E-10,47.591829493151316-0.13836293150866463i,0.017124815001995138+5.890315178135676i
186840000,1.630090209,2.39E-07,5.29E-14,1.05E-10,47.591822175058105-0.1383555819606065i,0.017125738566126553+5.890944859512906i
186860000,1.630177862,2.39E-07,5.29E-14,1.05E-10,47.59181485814667-0.13834823362906912i,0.017126662086094244+5.89157454084254i
186880000,1.630265511,2.39E-07,5.29E-14,1.05E-10,47.591807542424974-0.1383408864876014i,0.017127585558671585+5.892204222125557i
186900000,1.630353155,2.39E-07,5.29E-14,1.05E-10,47.59180022789226-0.1383335405111175i,0.017128508980799758+5.892833903361919i
186920000,1.630440795,2.39E-07,5.29E-14,1.05E-10,47.59179291455509-0.1383261957435761i,0.01712943235796873+5.893463584552516i
186940000,1.63052843,2.39E-07,5.29E-14,1.05E-10,47.591785602404606-0.13831885213794914i,0.017130355684402184+5.894093265696267i
186960000,1.630616061,2.39E-07,5.29E-14,1.05E-10,47.59177829143117-0.13831150975168743i,0.017131278967262274+5.894722946792063i
186980000,1.630703687,2.39E-07,5.29E-14,1.05E-10,47.59177098165314-0.13830416853882355i,0.017132202200903113+5.8953526278421515i
187000000,1.630791309,2.39E-07,5.29E-14,1.05E-10,47.591763673054196-0.1382968285396752i,0.017133125390366433+5.895982308844643i
187020000,1.630878926,2.39E-07,5.29E-14,1.05E-10,47.59175636565239-0.13828948972711458i,0.017134048532339116+5.896611989801745i
187040000,1.630966539,2.39E-07,5.29E-14,1.05E-10,47.591749059430974-0.13828215207499653i,0.017134971623628804+5.897241670711504i
187060000,1.631054148,2.39E-07,5.29E-14,1.05E-10,47.59174175439569-0.13827481564220284i,0.017135894671578493+5.8978713515746275i
187080000,1.631141751,2.39E-07,5.29E-14,1.05E-10,47.59173445054595-0.1382674803642213i,0.017136817668241093+5.898501032391109i
187100000,1.631229351,2.39E-07,5.29E-14,1.05E-10,47.59172714787727-0.13826014631154418i,0.017137740622400147+5.899130713160412i
187120000,1.631316946,2.39E-07,5.29E-14,1.05E-10,47.59171984640292-0.13825281340325138i,0.017138663524073144+5.899760393884281i
187140000,1.631404536,2.39E-07,5.29E-14,1.05E-10,47.591712546105946-0.13824548170667236i,0.017139586381653037+5.900390074560653i
187160000,1.631492123,2.39E-07,5.29E-14,1.05E-10,47.591705246998195-0.1382381512211595i,0.01714050919510749+5.90101975519098i
187180000,1.631579704,2.39E-07,5.29E-14,1.05E-10,47.59169794907259-0.13823082188149816i,0.017141431956397845+5.901649435774503i
187200000,1.631667281,2.39E-07,5.29E-14,1.05E-10,47.591690652326044-0.13822349375819443i,0.017142354674313694+5.902279116310858i
187220000,1.631754854,2.39E-07,5.29E-14,1.05E-10,47.59168335677046-0.13821616678458107i,0.017143277340634373+5.902908796801534i
187240000,1.631842422,2.39E-07,5.29E-14,1.05E-10,47.5916760623895-0.13820884103759115i,0.01714419996494899+5.903538477244618i
187260000,1.631929986,2.39E-07,5.29E-14,1.05E-10,47.5916687691977-0.13820151644127188i,0.01714512253788356+5.904168157641917i
187280000,1.632017545,2.39E-07,5.29E-14,1.05E-10,47.591661477187365-0.13819419305412717i,0.017146045066742478+5.904797837992508i
187300000,1.6321051,2.39E-07,5.29E-14,1.05E-10,47.5916541863622-0.1381868708518318i,0.017146967548555627+5.90542751829697i
187320000,1.63219265,2.39E-07,5.29E-14,1.05E-10,47.591646896712284-0.1381795498133551i,0.017147889980759994+5.906057198554045i
187340000,1.632280196,2.39E-07,5.29E-14,1.05E-10,47.591639608248975-0.13817222997903916i,0.017148812368409+5.906686878765261i
187360000,1.632367737,2.39E-07,5.29E-14,1.05E-10,47.59163232096274-0.13816491130676248i,0.017149734706321935+5.907316558929404i
187380000,1.632455274,2.39E-07,5.29E-14,1.05E-10,47.591625034858865-0.13815759384831452i,0.017150657000974113+5.907946239047194i
187400000,1.632542806,2.39E-07,5.29E-14,1.05E-10,47.59161774993682-0.13815027753572034i,0.017151579243974643+5.908575919118643i
187420000,1.632630334,2.39E-07,5.29E-14,1.05E-10,47.591610466192044-0.13814296244032886i,0.017152501444228186+5.909205599143252i
187440000,1.632717858,2.39E-07,5.29E-14,1.05E-10,47.591603183629246-0.1381356485023761i,0.017153423594361537+5.909835279121582i
187460000,1.632805377,2.39E-07,5.29E-14,1.05E-10,47.59159590224228-0.13812833576595848i,0.017154345699897166+5.910464959052941i
187480000,1.632892892,2.39E-07,5.29E-14,1.05E-10,47.59158862204269-0.13812102421361794i,0.017155267758714593+5.911094638938853i
187500000,1.632980402,2.39E-07,5.29E-14,1.05E-10,47.59158134302143-0.13811371381354642i,0.017156189766909673+5.911724318778212i
187520000,1.633067907,2.39E-07,5.29E-14,1.05E-10,47.591574065167755-0.13810640462788815i,0.01715711173224845+5.912353998569732i
187540000,1.633155408,2.39E-07,5.29E-14,1.05E-10,47.5915667885002-0.13809909659179312i,0.017158033646721887+5.912983678315742i
187560000,1.633242905,2.39E-07,5.29E-14,1.05E-10,47.591559513007894-0.1380917897707758i,0.01715895551851644+5.9136133580149615i
187580000,1.633330397,2.39E-07,5.29E-14,1.05E-10,47.59155223870466-0.1380844840901358i,0.017159877338397255+5.914243037669139i
187600000,1.633417885,2.39E-07,5.29E-14,1.05E-10,47.59154496556854-0.13807717962784688i,0.01716079911610062+5.914872717275604i
187620000,1.633505369,2.39E-07,5.29E-14,1.05E-10,47.59153769360448-0.138069876320862i,0.017161720843838393+5.9155023968350315i
187640000,1.633592848,2.39E-07,5.29E-14,1.05E-10,47.591530422829074-0.13806257420422668i,0.01716264252601301+5.916132076349523i
187660000,1.633680322,2.39E-07,5.29E-14,1.05E-10,47.591523153219384-0.13805527327166991i,0.017163564161892048+5.916761755816232i
187680000,1.633767792,2.39E-07,5.29E-14,1.05E-10,47.59151588479487-0.1380479734927845i,0.01716448574774194+5.917391435237664i
187700000,1.633855258,2.39E-07,5.29E-14,1.05E-10,47.59150861754097-0.13804067492048844i,0.017165407290188936+5.918021114612067i
187720000,1.633942719,2.39E-07,5.29E-14,1.05E-10,47.59150135146922-0.13803337750179676i,0.017166328782691566+5.918650793940907i
187740000,1.634030176,2.39E-07,5.29E-14,1.05E-10,47.59149408656351-0.13802608128564303i,0.017167250231381923+5.919280473222241i
187760000,1.634117628,2.39E-07,5.29E-14,1.05E-10,47.59148682283727-0.13801878622023112i,0.01716817162986471+5.9199101524577245i
187780000,1.634205076,2.39E-07,5.29E-14,1.05E-10,47.591479560282224-0.13801149237044813i,0.0171690929862581+5.92053983164647i
187800000,1.634292519,2.39E-07,5.29E-14,1.05E-10,47.59147229890524-0.1380041996816163i,0.01717001429380741+5.921169510789308i
187820000,1.634379958,2.39E-07,5.29E-14,1.05E-10,47.591465038698864-0.1379969081434911i,0.017170935551284072+5.921799189885366i
187840000,1.634467392,2.39E-07,5.29E-14,1.05E-10,47.59145777966968-0.13798961780993105i,0.01717185676543619+5.922428868935524i
187860000,1.634554822,2.39E-07,5.29E-14,1.05E-10,47.5914505218156-0.13798232862784302i,0.017172777929703977+5.923058547939608i
187880000,1.634642248,2.39E-07,5.29E-14,1.05E-10,47.59144326512446-0.13797504065136215i,0.017173699050871218+5.923688226896087i
187900000,1.634729669,2.39E-07,5.29E-14,1.05E-10,47.591436009609836-0.13796775381474125i,0.017174620120801447+5.924317905806709i
187920000,1.634817086,2.39E-07,5.29E-14,1.05E-10,47.591428755277846-0.13796046817561658i,0.017175541146715392+5.924947584672254i
187940000,1.634904498,2.39E-07,5.29E-14,1.05E-10,47.591421502108645-0.13795318372926973i,0.017176462128073545+5.925577263490425i
187960000,1.634991905,2.39E-07,5.29E-14,1.05E-10,47.59141425011637-0.13794590041362206i,0.017177383057192793+5.926206942262919i
187980000,1.635079309,2.39E-07,5.29E-14,1.05E-10,47.59140699929127-0.1379386183079754i,0.01717830394399402+5.926836620988577i
188000000,1.635166708,2.39E-07,5.29E-14,1.05E-10,47.59139974964095-0.13793133734891078i,0.017179224780626577+5.927466299668396i
188020000,1.635254102,2.39E-07,5.29E-14,1.05E-10,47.59139250116093-0.1379240575961905i,0.017180145574580252+5.928095978301897i
188040000,1.635341492,2.39E-07,5.29E-14,1.05E-10,47.591385253845786-0.1379167789729317i,0.01718106631632515+5.928725656888402i
188060000,1.635428878,2.39E-07,5.29E-14,1.05E-10,47.59137800770388-0.137909501560127i,0.0171819870159971+5.929355335429067i
188080000,1.635516259,2.39E-07,5.29E-14,1.05E-10,47.59137076273375-0.13790222532244767i,0.01718290766924201+5.929985013923685i
188100000,1.635603636,2.39E-07,5.29E-14,1.05E-10,47.59136351893361-0.13789495022272008i,0.01718382827147429+5.93061469237212i
188120000,1.635691008,2.39E-07,5.29E-14,1.05E-10,47.59135627629932-0.13788767632547488i,0.017184748830781568+5.931244370773914i
188140000,1.635778376,2.39E-07,5.29E-14,1.05E-10,47.59134903483934-0.13788040357321374i,0.017185669340044764+5.9318740491301i
188160000,1.635865739,2.39E-07,5.29E-14,1.05E-10,47.5913417945435-0.1378731320106062i,0.017186589804877958+5.93250372743956i
188180000,1.635953098,2.39E-07,5.29E-14,1.05E-10,47.59133455541558-0.13786586160610578i,0.017187510221395298+5.933133405702711i
188200000,1.636040453,2.39E-07,5.29E-14,1.05E-10,47.59132731745279-0.13785859239290488i,0.017188430593781546+5.933763083919333i
188220000,1.636127803,2.39E-07,5.29E-14,1.05E-10,47.59132008066468-0.1378513243391583i,0.017189350918112984+5.934392762090613i
188240000,1.636215148,2.39E-07,5.29E-14,1.05E-10,47.59131284504515-0.1378440574403599i,0.01719027119387369+5.9350224402158265i
188260000,1.63630249,2.39E-07,5.29E-14,1.05E-10,47.59130561058943-0.1378367917397683i,0.01719119142650504+5.935652118294482i
188280000,1.636389826,2.39E-07,5.29E-14,1.05E-10,47.591298377295885-0.13782952717626912i,0.017192111608431485+5.936281796326391i
188300000,1.636477159,2.39E-07,5.29E-14,1.05E-10,47.591291145173194-0.1378222638153611i,0.017193031747868976+5.936911474312655i
188320000,1.636564487,2.39E-07,5.29E-14,1.05E-10,47.59128391421951-0.13781500158439985i,0.017193951835802208+5.937541152253121i
188340000,1.636651811,2.39E-07,5.29E-14,1.05E-10,47.591276684428244-0.1378077405653713i,0.017194871882505892+5.938170830147039i
188360000,1.636739129,2.39E-07,5.29E-14,1.05E-10,47.59126945580288-0.13780048067250586i,0.017195791877325048+5.938800507994816i
188380000,1.636826444,2.39E-07,5.29E-14,1.05E-10,47.591262228346416-0.13779322197796579i,0.017196711829310547+5.93943018579695i
188400000,1.636913754,2.39E-07,5.29E-14,1.05E-10,47.59125500204893-0.13778596444449298i,0.01719763173385954+5.9400598635522i
188420000,1.63700106,2.39E-07,5.29E-14,1.05E-10,47.59124777691724-0.13777870806589945i,0.017198551590245744+5.940689541261458i
188440000,1.637088362,2.39E-07,5.29E-14,1.05E-10,47.591240552956165-0.13777145287438816i,0.017199471402535495+5.941319218925435i
188460000,1.637175658,2.39E-07,5.29E-14,1.05E-10,47.59123333015449-0.13776419881953447i,0.017200391164480033+5.9419488965427i
188480000,1.637262951,2.39E-07,5.29E-14,1.05E-10,47.5912261085167-0.13775694596668112i,0.017201310884283855+5.942578574113909i
188500000,1.637350239,2.39E-07,5.29E-14,1.05E-10,47.59121888804463-0.13774969424484582i,0.0172022305531303+5.943208251639298i
188520000,1.637437523,2.39E-07,5.29E-14,1.05E-10,47.591211668727-0.13774244371764102i,0.0172031501790093+5.943837929117559i
188540000,1.637524802,2.39E-07,5.29E-14,1.05E-10,47.59120445058064-0.13773519433017226i,0.017204069755111462+5.944467606550779i
188560000,1.637612077,2.39E-07,5.29E-14,1.05E-10,47.591197233598756-0.1377279461266776i,0.017204989287008438+5.945097283938198i
188580000,1.637699348,2.39E-07,5.29E-14,1.05E-10,47.5911900177712-0.13772069909519893i,0.017205908773253297+5.9457269612785835i
188600000,1.637786613,2.39E-07,5.29E-14,1.05E-10,47.59118280311127-0.13771345319818415i,0.01720682820920067+5.946356638573663i
188620000,1.637873875,2.39E-07,5.29E-14,1.05E-10,47.59117558960695-0.13770620849499277i,0.017207747602313056+5.946986315821931i
188640000,1.637961132,2.39E-07,5.29E-14,1.05E-10,47.59116837727036-0.13769896492952968i,0.017208666945627643+5.947615993024984i
188660000,1.638048385,2.39E-07,5.29E-14,1.05E-10,47.59116116609182-0.13769172255847156i,0.01720958624627353+5.948245670181681i
188680000,1.638135633,2.39E-07,5.29E-14,1.05E-10,47.59115395607274-0.13768448131464286i,0.017210505495901016+5.948875347292155i
188700000,1.638222877,2.39E-07,5.29E-14,1.05E-10,47.591146747214566-0.13767724126629072i,0.017211424703086974+5.949505024356737i
188720000,1.638310117,2.39E-07,5.29E-14,1.05E-10,47.59113953951782-0.13767000237583452i,0.01721234386318025+5.950134701375496i
188740000,1.638397352,2.39E-07,5.29E-14,1.05E-10,47.59113233298216-0.13766276462665564i,0.01721326297414882+5.950764378348412i
188760000,1.638484583,2.39E-07,5.29E-14,1.05E-10,47.5911251276074-0.13765552806401862i,0.017214182041698684+5.951394055275572i
188780000,1.638571809,2.39E-07,5.29E-14,1.05E-10,47.59111792338132-0.13764829263118517i,0.01721510105878075+5.9520237321554115i
188800000,1.638659031,2.39E-07,5.29E-14,1.05E-10,47.59111072032629-0.13764105839126797i,0.017216020033334136+5.9526534089908205i
188820000,1.638746248,2.39E-07,5.29E-14,1.05E-10,47.59110351842619-0.13763382527904713i,0.01721693895724777+5.953283085779838i
188840000,1.638833461,2.39E-07,5.29E-14,1.05E-10,47.591096317678264-0.1376265933559568i,0.017217857838252092+5.953912762522115i
188860000,1.63892067,2.39E-07,5.29E-14,1.05E-10,47.59108911808768-0.13761936260881102i,0.01721877667474477+5.954542439218417i
188880000,1.639007874,2.39E-07,5.29E-14,1.05E-10,47.59108191966314-0.1376121329857588i,0.017219695460284155+5.95517211586982i
188900000,1.639095074,2.39E-07,5.29E-14,1.05E-10,47.59107472239998-0.1376049045393914i,0.017220614201496554+5.955801792475812i
188920000,1.63918227,2.39E-07,5.29E-14,1.05E-10,47.59106752628255-0.1375976772395529i,0.017221532894654452+5.956431469034477i
188940000,1.639269461,2.39E-07,5.29E-14,1.05E-10,47.59106033132665-0.13759045111892768i,0.01722245154389457+5.95706114554783i
188960000,1.639356647,2.39E-07,5.29E-14,1.05E-10,47.59105313752668-0.137583226126335i,0.0172233701428568+5.957690822015247i
188980000,1.63944383,2.39E-07,5.29E-14,1.05E-10,47.591045944876505-0.13757600232208672i,0.017224288699136784+5.958320498435954i
189000000,1.639531008,2.39E-07,5.29E-14,1.05E-10,47.59103875339323-0.13756877967782621i,0.017225207209231288+5.958950174812178i
189020000,1.639618181,2.39E-07,5.29E-14,1.05E-10,47.591031563059-0.1375615581612482i,0.017226125669140946+5.959579851141714i
189040000,1.63970535,2.39E-07,5.29E-14,1.05E-10,47.59102437388101-0.1375543378383332i,0.01722704408717395+5.960209527425533i
189060000,1.639792514,2.39E-07,5.29E-14,1.05E-10,47.591017185857055-0.1375471186349103i,0.017227962454087614+5.960839203663369i
189080000,1.639879675,2.39E-07,5.29E-14,1.05E-10,47.59100999898915-0.1375399006203858i,0.01722888077862064+5.961468879855534i
189100000,1.63996683,2.39E-07,5.29E-14,1.05E-10,47.59100281326709-0.13753268373982264i,0.017229799053937934+5.962098556000813i
189120000,1.640053982,2.39E-07,5.29E-14,1.05E-10,47.59099562871332-0.13752546803227647i,0.01723071728497783+5.962728232102038i
189140000,1.640141129,2.39E-07,5.29E-14,1.05E-10,47.59098844530955-0.13751825347899624i,0.01723163546943731+5.963357908156943i
189160000,1.640228272,2.39E-07,5.29E-14,1.05E-10,47.590981263052576-0.1375110400754621i,0.017232553606796017+5.963987584165235i
189180000,1.64031541,2.39E-07,5.29E-14,1.05E-10,47.59097408194849-0.13750382783366172i,0.017233471698601968+5.964617260127692i
189200000,1.640402543,2.39E-07,5.29E-14,1.05E-10,47.59096690200413-0.1374966167266261i,0.017234389741520906+5.965246936045197i
189220000,1.640489673,2.39E-07,5.29E-14,1.05E-10,47.59095972320934-0.1374894068066801i,0.01723530774215734+5.965876611916562i
189240000,1.640576798,2.39E-07,5.29E-14,1.05E-10,47.5909525455626-0.13748219801378087i,0.017236225693030814+5.966506287741624i
189260000,1.640663919,2.39E-07,5.29E-14,1.05E-10,47.59094536907128-0.1374749903970465i,0.01723714360034469+5.96713596352134i
189280000,1.640751035,2.39E-07,5.29E-14,1.05E-10,47.59093819373483-0.13746778390939332i,0.017238061458241572+5.9677656392556875i
189300000,1.640838147,2.39E-07,5.29E-14,1.05E-10,47.59093101954475-0.13746057859597746i,0.01723897927242948+5.968395314943681i
189320000,1.640925254,2.39E-07,5.29E-14,1.05E-10,47.59092384650359-0.13745337443747868i,0.01723989704053177+5.9690249905856465i
189340000,1.641012357,2.39E-07,5.29E-14,1.05E-10,47.59091667461978-0.13744617140808468i,0.017240814759356588+5.969654666182706i
189360000,1.641099456,2.39E-07,5.29E-14,1.05E-10,47.59090950388206-0.13743896956720456i,0.017241732436401664+5.970284341733484i
189380000,1.64118655,2.39E-07,5.29E-14,1.05E-10,47.59090233429348-0.13743176883982472i,0.01724265006230284+5.970914017238428i
189400000,1.64127364,2.39E-07,5.29E-14,1.05E-10,47.59089516585327-0.13742456929682847i,0.017243567645998423+5.971543692697427i
189420000,1.641360725,2.39E-07,5.29E-14,1.05E-10,47.59088799857079-0.1374173708777431i,0.017244485179946978+5.9721733681117835i
189440000,1.641447807,2.39E-07,5.29E-14,1.05E-10,47.590880832426166-0.13741017363678085i,0.017245402670996925+5.972803043479018i
189460000,1.641534883,2.39E-07,5.29E-14,1.05E-10,47.59087366743685-0.13740297751609265i,0.017246320111934103+5.973432718801377i
189480000,1.641621956,2.39E-07,5.29E-14,1.05E-10,47.59086650359818-0.13739578258414412i,0.017247237511397378+5.974062394078277i
189500000,1.641709024,2.39E-07,5.29E-14,1.05E-10,47.59085934090357-0.13738858879691998i,0.017248154863908356+5.974692069308985i
189520000,1.641796087,2.39E-07,5.29E-14,1.05E-10,47.59085217935894-0.13738139613230138i,0.01724907216673526+5.975321744494252i
189540000,1.641883147,2.39E-07,5.29E-14,1.05E-10,47.590845018961204-0.13737420463670438i,0.017249989425751136+5.975951419633736i
189560000,1.641970201,2.39E-07,5.29E-14,1.05E-10,47.59083785970918-0.13736701427366432i,0.017250906636423292+5.976581094727384i
189580000,1.642057252,2.39E-07,5.29E-14,1.05E-10,47.59083070160504-0.13735982509664454i,0.017251823805511355+5.9772107697754615i
189600000,1.642144298,2.39E-07,5.29E-14,1.05E-10,47.59082354464684-0.13735263702197148i,0.01725274092255246+5.977840444777822i
189620000,1.642231339,2.39E-07,5.29E-14,1.05E-10,47.590816388834504-0.13734545012807517i,0.01725365799744284+5.97847011973445i
189640000,1.642318377,2.39E-07,5.29E-14,1.05E-10,47.59080923416691-0.13733826439146557i,0.017254575027278302+5.979099794645266i
189660000,1.64240541,2.39E-07,5.29E-14,1.05E-10,47.59080208065108-0.13733107977438752i,0.017255492007360956+5.979729469511206i
189680000,1.642492438,2.39E-07,5.29E-14,1.05E-10,47.59079492827187-0.13732389632761988i,0.017256408944116317+5.980359144330415i
189700000,1.642579462,2.39E-07,5.29E-14,1.05E-10,47.590787777049734-0.13731671399456194i,0.017257325830477507+5.980988819105485i
189720000,1.642666482,2.39E-07,5.29E-14,1.05E-10,47.590780626964396-0.13730953284147035i,0.017258242674816633+5.981618493833962i
189740000,1.642753497,2.39E-07,5.29E-14,1.05E-10,47.59077347802829-0.13730235281330697i,0.017259159470262096+5.9822481685174145i
189760000,1.642840509,2.39E-07,5.29E-14,1.05E-10,47.59076633023216-0.13729517395174615i,0.017260076222097683+5.982877843154715i
189780000,1.642927515,2.39E-07,5.29E-14,1.05E-10,47.59075918358073-0.13728799624226493i,0.017260992928543894+5.983507517746531i
189800000,1.643014517,2.39E-07,5.29E-14,1.05E-10,47.59075203806827-0.13728081965261948i,0.017261909585592126+5.9841371922921835i
189820000,1.643101516,2.39E-07,5.29E-14,1.05E-10,47.59074489370999-0.13727364424084051i,0.017262826200584454+5.984766866793602i
189840000,1.643188509,2.39E-07,5.29E-14,1.05E-10,47.59073775048865-0.13726646993605274i,0.017263742764654002+5.985396541248722i
189860000,1.643275498,2.39E-07,5.29E-14,1.05E-10,47.59073060840896-0.13725929680070212i,0.017264659285699244+5.986026215658154i
189880000,1.643362483,2.39E-07,5.29E-14,1.05E-10,47.59072346746841-0.13725212479221374i,0.01726557575841084+5.986655890021584i
189900000,1.643449463,2.39E-07,5.29E-14,1.05E-10,47.590716327680106-0.13724495395119315i,0.017266492187942205+5.987285564340747i
189920000,1.643536439,2.39E-07,5.29E-14,1.05E-10,47.59070918902763-0.13723778425338834i,0.017267408571288317+5.987915238613626i
189940000,1.643623411,2.39E-07,5.29E-14,1.05E-10,47.59070205151573-0.13723061567617917i,0.01726832490564827+5.988544912840866i
189960000,1.643710378,2.39E-07,5.29E-14,1.05E-10,47.59069491514783-0.13722344827355862i,0.01726924119786135+5.989174587022904i
189980000,1.643797341,2.39E-07,5.29E-14,1.05E-10,47.5906877799244-0.13721628198037486i,0.017270157439774378+5.9898042611599065i
190000000,1.6438843,2.39E-07,5.29E-14,1.05E-10,47.59068064582902-0.13720911685778958i,0.017271073639130066+5.990433935249834i
190020000,1.643971254,2.39E-07,5.29E-14,1.05E-10,47.59067351288315-0.13720195285929443i,0.017271989790119978+5.991063609295377i
190040000,1.644058204,2.39E-07,5.29E-14,1.05E-10,47.59066638107291-0.13719479002894724i,0.017272905898335807+5.991693283294872i
190060000,1.644145149,2.39E-07,5.29E-14,1.05E-10,47.59065925040911-0.1371876283220956i,0.017273821958201662+5.992322957249736i
190080000,1.64423209,2.39E-07,5.29E-14,1.05E-10,47.59065212087636-0.13718046774257694i,0.01727473797024543+5.992952631158075i
190100000,1.644319027,2.39E-07,5.29E-14,1.05E-10,47.59064499248753-0.13717330833828362i,0.01727565394054352+5.993582305021557i
190120000,1.64440596,2.39E-07,5.29E-14,1.05E-10,47.59063786524359-0.13716615004935964i,0.017276569861603558+5.994211978840351i
190140000,1.644492888,2.39E-07,5.29E-14,1.05E-10,47.590630739128386-0.13715899291181372i,0.017277485738005634+5.99484165261241i
190160000,1.644579811,2.39E-07,5.29E-14,1.05E-10,47.59062361415667-0.1371518368987327i,0.017278401566405276+5.99547132633974i
190180000,1.644666731,2.39E-07,5.29E-14,1.05E-10,47.59061649032015-0.13714468205226663i,0.017279317352157573+5.996101000021259i
190200000,1.644753645,2.39E-07,5.29E-14,1.05E-10,47.59060936762288-0.13713752831298154i,0.017280233087819907+5.9967306736575505i
190220000,1.644840556,2.39E-07,5.29E-14,1.05E-10,47.59060224606064-0.13713037575527784i,0.017281148782812235+5.997360347248134i
190240000,1.644927462,2.39E-07,5.29E-14,1.05E-10,47.59059512563622-0.1371232243312613i,0.017282064431145227+5.997990020793395i
190260000,1.645014364,2.39E-07,5.29E-14,1.05E-10,47.59058800635556-0.13711607400903034i,0.01728298002884285+5.9986196942941215i
190280000,1.645101262,2.39E-07,5.29E-14,1.05E-10,47.59058088819811-0.13710892485329138i,0.01728389558410592+5.999249367747816i
190300000,1.645188155,2.39E-07,5.29E-14,1.05E-10,47.59057377118951-0.13710177682582764i,0.01728481109216247+5.999879041157679i
190320000,1.645275044,2.39E-07,5.29E-14,1.05E-10,47.59056665531037-0.137094629950951i,0.017285726556122868+6.000508714521357i
190340000,1.645361928,2.39E-07,5.29E-14,1.05E-10,47.59055954056546-0.1370874841844521i,0.01728664197045822+6.001138387839515i
190360000,1.645448808,2.39E-07,5.29E-14,1.05E-10,47.59055242696301-0.13708033959339047i,0.01728755734366955+6.00176806111321i
190380000,1.645535684,2.39E-07,5.29E-14,1.05E-10,47.590545314486604-0.1370731961013937i,0.017288472666171034+6.002397734340408i
190400000,1.645622555,2.39E-07,5.29E-14,1.05E-10,47.590538203148185-0.1370660537873367i,0.017289387947955603+6.003027407522675i
190420000,1.645709422,2.39E-07,5.29E-14,1.05E-10,47.59053109294638-0.13705891259669614i,0.017290303182191786+6.003657080659866i
190440000,1.645796285,2.39E-07,5.29E-14,1.05E-10,47.590523983876906-0.13705177251511166i,0.017291218367112615+6.004286753751537i
190460000,1.645883143,2.39E-07,5.29E-14,1.05E-10,47.590516875940544-0.13704463361068786i,0.017292133511355237+6.004916426797738i
190480000,1.645969997,2.39E-07,5.29E-14,1.05E-10,47.59050976913934-0.13703749580420405i,0.017293048604969722+6.005546099798868i
190500000,1.646056847,2.39E-07,5.29E-14,1.05E-10,47.59050266346989-0.13703035915851328i,0.01729396365593194+6.006175772754493i
190520000,1.646143692,2.39E-07,5.29E-14,1.05E-10,47.59049555893856-0.13702322363179617i,0.017294878659009735+6.006805445665481i
190540000,1.646230533,2.39E-07,5.29E-14,1.05E-10,47.59048845553259-0.137016089261205i,0.017295793618937346+6.007435118530268i
190560000,1.64631737,2.39E-07,5.29E-14,1.05E-10,47.59048135326575-0.13700895602467872i,0.017296708532975498+6.0080647913505745i
190580000,1.646404202,2.39E-07,5.29E-14,1.05E-10,47.59047425212372-0.13700182388807391i,0.01729762339685861+6.008694464124733i
190600000,1.64649103,2.39E-07,5.29E-14,1.05E-10,47.59046715211627-0.13699469292689498i,0.01729853822016431+6.009324136853959i
190620000,1.646577853,2.39E-07,5.29E-14,1.05E-10,47.590460053238616-0.13698756306286547i,0.017299452993054267+6.009953809537722i
190640000,1.646664672,2.39E-07,5.29E-14,1.05E-10,47.590452955496026-0.13698043436550347i,0.01730036772435203+6.010583482176708i
190660000,1.646751487,2.39E-07,5.29E-14,1.05E-10,47.59044585887841-0.13697330676960254i,0.017301282405867698+6.011213154769705i
190680000,1.646838298,2.39E-07,5.29E-14,1.05E-10,47.59043876339819-0.13696618032890504i,0.01730219704443409+6.011842827318344i
190700000,1.646925104,2.39E-07,5.29E-14,1.05E-10,47.59043166904256-0.13695905502568959i,0.017303111637858106+6.012472499821005i
190720000,1.647011906,2.39E-07,5.29E-14,1.05E-10,47.590424575818524-0.13695193084189147i,0.017304026183902654+6.013102172278679i
190740000,1.647098703,2.39E-07,5.29E-14,1.05E-10,47.59041748372536-0.13694480780480148i,0.017304940686060654+6.013731844691272i
190760000,1.647185496,2.39E-07,5.29E-14,1.05E-10,47.59041039276051-0.13693768587132782i,0.017305855138931788+6.014361517058475i
190780000,1.647272285,2.39E-07,5.29E-14,1.05E-10,47.59040330292755-0.13693056508320078i,0.01730676954783449+6.014991189380877i
